Long	Lat	sat_min	sat_max	pptn_min	pptn_max	npp
-56.584	-9.952	25.7124	27.0675	41.8760	981.5534	800.6078
-58.222	-9.763	25.3252	26.2642	45.1410	877.7703	844.8040
-61.153	-10.086	24.1259	25.2046	56.2487	954.0345	1010.6881
-63.775	-10.162	24.7718	26.0684	78.0665	908.8748	935.2445
-65.295	-9.979	25.6729	27.1581	81.3691	744.8020	852.9312
-66.432	-10.218	25.3919	26.9866	77.3204	778.7149	879.7595
-69.113	-10.252	23.4953	25.4527	95.6404	720.3414	1177.7985
-71.807	-10.265	23.9224	25.5273	134.6907	696.7488	1816.2923
-74.116	-10.04	25.3328	26.4542	176.5408	664.2346	2120.5689
-74.502	-10.311	22.3060	23.5822	206.5626	728.2930	2064.2865
-75.652	-10.026	19.4333	20.6654	75.8197	402.9182	2083.3189
-76.035	-10.022	9.3460	10.7380	85.0066	453.6418	758.6925
-76.418	-10.017	8.9929	10.4418	72.6861	411.6160	601.4641
-77.182	-10.006	2.3096	4.8063	19.4389	372.2596	454.1772
-77.564	-10	6.7416	8.8516	3.4471	339.8588	532.5687
-56.054	-9.927	25.9210	27.4985	49.4694	996.1722	748.7605
-59.12	-10.119	24.8123	25.9306	44.8482	946.3108	942.3906
-61.708	-10.211	23.9149	25.0114	55.7605	971.4978	1004.7428
-64.339	-10.284	25.0720	26.4671	83.8400	821.2626	928.8978
-67.003	-10.336	24.9226	26.6634	115.3354	726.9886	875.3486
-69.689	-10.366	23.5172	25.4159	88.3182	700.7798	1314.9667
-72.385	-10.374	24.1100	25.6007	140.5779	680.4008	1935.6090
-73.925	-10.15	25.3472	26.5169	163.6478	642.3505	2103.3394
-75.079	-10.469	23.2990	24.4304	255.9972	799.5498	2200.9803
-75.461	-10.138	21.4252	22.5760	185.9853	634.0033	2100.8462
-75.845	-10.133	11.2833	12.7280	75.3428	420.4925	1281.9156
-76.228	-10.129	12.9163	14.2805	52.2131	349.9705	714.5090
-76.993	-10.118	3.3387	5.6173	30.7609	384.2609	528.1702
-77.375	-10.112	5.5206	7.8102	6.2459	341.9158	597.2518
-77.757	-10.106	15.1478	17.6766	0.0000	151.6248	167.1030
-57.118	-10.14	25.4083	26.4612	35.0241	995.1997	818.7565
-58.212	-9.975	25.1490	26.1435	42.8211	887.5116	885.1631
-59.666	-10.247	24.3999	25.5465	47.2354	944.6643	961.1473
-62.265	-10.336	24.1083	25.3217	57.5941	938.0150	883.1606
-64.905	-10.406	25.4473	26.9639	81.3701	770.7878	883.3269
-65.29	-10.196	25.7194	27.2341	80.3823	755.6110	825.8783
-67.576	-10.454	24.3910	26.2984	161.0631	659.6056	868.1681
-70.266	-10.479	23.4977	25.3894	107.1608	718.3727	1519.0282
-72.964	-10.537	24.6078	26.0014	149.0974	663.6352	2021.8977
-74.118	-10.258	24.4478	25.6484	186.5973	667.2845	2124.2113
-75.654	-10.245	15.8161	17.2198	62.7871	367.2162	1801.9883
-76.038	-10.24	7.6740	9.1416	86.8531	498.7679	610.0357
-76.421	-10.235	7.5771	9.2454	70.2533	422.7517	641.0638
-77.186	-10.224	6.3034	8.4157	9.8610	354.3484	536.4303
-77.568	-10.218	14.9593	17.1858	0.0386	185.9446	234.3883
-77.951	-10.32	17.0482	22.2590	0.3903	20.8696	0.4023
-55.15	-10.148	25.9502	27.2971	46.1976	1018.3255	736.4753
-57.654	-10.27	24.9043	25.9405	34.2082	971.6836	864.2948
-58.389	-10.089	25.0004	26.0671	42.2929	912.7804	887.4430
-60.215	-10.375	24.1631	25.3133	50.2450	937.9466	979.0109
-62.824	-10.461	24.1428	25.3818	60.8925	878.8774	908.7925
-65.477	-10.309	25.6997	27.2265	77.4848	763.9209	851.1781
-68.15	-10.57	24.0261	26.0321	127.8322	696.9376	983.7755
-70.843	-10.591	23.5899	25.4260	131.7109	745.2470	1726.1101
-73.542	-10.59	24.7408	26.0424	152.9586	643.6418	2073.4104
-73.926	-10.369	25.2030	26.4061	160.0912	637.7844	2121.3332
-75.464	-10.356	18.0143	19.3955	122.3783	493.1783	1811.3623
-75.848	-10.352	9.9624	11.4541	73.2703	455.8027	1173.5688
-76.231	-10.347	9.2177	10.7574	60.9136	420.4252	679.3658
-76.997	-10.336	2.9841	5.2771	18.0733	387.8600	352.0120
-77.379	-10.33	4.5299	7.0224	6.0116	362.8444	504.1288
-77.761	-10.323	16.1053	20.0014	0.0000	68.7765	17.2745
-55.676	-10.281	25.8966	27.2276	45.4162	976.3396	746.5258
-58.105	-10.507	24.7219	25.8800	36.0104	948.6953	877.1501
-60.766	-10.502	24.1270	25.3123	53.2470	946.5218	1005.3433
-63.386	-10.585	24.1578	25.4180	68.4377	881.7859	951.0156
-65.285	-10.414	25.8701	27.4671	84.7092	767.5042	808.0237
-65.95	-10.59	25.8543	27.4232	75.8156	772.4829	872.4793
-68.725	-10.686	23.8443	25.8907	87.3083	735.6521	1162.7316
-71.421	-10.702	23.7392	25.4789	147.8613	753.7876	1847.9952
-74.119	-10.477	23.0692	24.3734	188.4153	676.3522	2097.8033
-75.273	-10.467	19.3174	20.6428	198.2867	629.9350	1763.9955
-75.657	-10.463	12.9953	14.5770	67.9015	413.6913	1725.6936
-76.331	-10.621	4.3012	6.1448	67.3916	477.1065	634.3865
-76.424	-10.453	6.5959	8.3640	60.5287	429.4483	759.0637
-76.807	-10.448	1.0733	3.3901	34.1486	418.5876	329.5481
-77.19	-10.442	10.3212	12.4478	4.6237	311.6003	348.9622
-77.572	-10.436	15.5980	18.8861	0.0000	112.1756	100.9719
-56.205	-10.413	25.5451	26.7720	39.0914	965.0374	760.2015
-58.38	-10.302	24.9330	26.0398	39.1439	937.5719	876.2698
-58.731	-10.58	24.3495	25.5947	38.6594	959.7433	904.9646
-61.32	-10.629	23.7317	24.9375	55.7133	970.9950	988.6171
-63.949	-10.708	24.2162	25.5887	84.4368	838.6897	944.2345
-65.473	-10.526	25.9264	27.5152	79.7912	767.1987	828.1584
-66.613	-10.822	25.5317	27.2064	94.4135	752.1205	927.5049
-69.301	-10.801	23.5376	25.5793	74.6876	676.0578	1327.2475
-72	-10.812	23.9241	25.5323	157.0891	744.5325	1937.0321
-73.927	-10.588	24.9732	26.1995	153.6602	631.2589	2128.3647
-74.699	-10.91	21.4604	22.8496	220.7907	726.5687	2177.8706
-75.466	-10.575	16.3741	17.9734	84.8020	466.7155	2128.9136
-75.85	-10.57	6.6452	8.1495	93.0164	555.9394	623.2142
-77	-10.554	4.5169	6.8559	13.8865	378.4951	669.1901
-77.383	-10.548	13.7873	16.4697	0.4699	199.5117	162.8085
-77.767	-10.65	16.5810	22.2013	3.7018	17.6126	158.3666
-56.737	-10.545	25.1798	26.2070	32.5730	978.9014	817.4844
-59.281	-10.66	23.9664	25.2340	41.4850	954.4994	950.5067
-61.877	-10.756	23.8506	25.1131	62.1294	980.0386	892.7171
-64.515	-10.831	25.1070	26.6238	74.8821	773.7189	924.2059
-65.085	-10.901	25.6865	27.3285	69.0050	766.3177	885.0632
-65.661	-10.639	26.0057	27.5896	78.6064	769.4606	836.9322
-67.186	-10.94	24.8803	26.7175	120.0812	709.3373	981.0596
-69.878	-10.914	23.2952	25.3523	94.0797	689.6622	1509.0988
-72.675	-10.921	24.2501	25.7129	161.6282	716.6938	2050.7622
-73.735	-10.698	24.7734	26.0413	147.8375	632.2703	2070.7949
-74.121	-10.696	21.1963	22.6190	191.7621	697.7670	2003.6531
-75.275	-10.686	17.4873	19.0856	156.2750	599.2483	2054.6885
-75.66	-10.682	11.3739	13.0428	62.7713	426.6828	1404.8975
-76.811	-10.666	3.0742	5.3499	22.0134	394.2020	475.3254
-77.194	-10.66	7.2717	9.7469	4.5936	337.9482	454.4269
-77.576	-10.653	16.0670	21.0550	3.9553	46.4354	135.6127
-54.774	-10.548	25.5542	26.6173	32.1408	997.7643	766.4733
-57.272	-10.677	24.6676	25.7495	29.6776	1002.0812	854.1598
-58.37	-10.515	24.6648	25.8057	36.2442	951.6948	901.9023
-59.829	-10.789	23.7215	24.9913	45.0023	940.6462	975.7181
-62.435	-10.882	23.7470	25.0600	63.1423	884.0000	881.1870
-65.468	-10.744	26.0001	27.6641	83.2483	770.6493	869.0825
-65.849	-10.752	26.1090	27.6797	76.2017	769.0235	853.3694
-67.758	-11.055	24.4426	26.4353	122.0851	695.0269	1066.1441
-70.456	-11.027	23.3003	25.3288	138.6017	777.2377	1748.9251
-73.93	-10.916	22.1838	23.5785	177.4921	690.6678	2090.1936
-74.219	-10.913	21.2000	22.6354	182.8861	712.1402	2200.6959
-75.469	-10.793	15.1686	16.8211	98.1246	488.5465	1992.3796
-75.853	-10.788	6.9236	8.5834	72.0115	508.0721	624.8884
-77.004	-10.772	3.8818	6.4960	11.0515	380.4086	428.4734
-77.387	-10.766	14.4552	17.8678	0.0050	135.5585	101.2913
-55.298	-10.682	25.5735	26.6740	31.9300	953.5033	729.2102
-57.894	-10.817	24.4759	25.7487	32.5571	981.7249	867.0820
-60.379	-10.918	23.8922	25.1826	48.6708	941.9415	999.8476
-62.996	-11.007	23.8433	25.1604	66.4014	815.1477	954.6103
-65.275	-10.848	26.0184	27.7300	82.4413	770.8909	815.5032
-65.744	-11.078	26.0308	27.7047	76.7305	754.2749	914.1007
-66.038	-10.864	26.2355	27.7894	74.2191	765.9298	858.3125
-68.335	-11.118	24.0563	26.1710	99.7553	723.3897	1234.0912
-71.034	-11.139	23.4007	25.2954	172.8488	831.3528	1932.1030
-73.448	-11.028	24.4666	25.8046	153.3852	655.7126	2157.3993
-73.737	-10.917	24.3898	25.7085	147.4397	631.0678	2151.7987
-74.508	-10.912	20.0610	21.5481	211.1264	716.8752	1947.4829
-75.278	-10.904	20.1079	21.6191	190.1826	662.3279	2341.8144
-75.662	-10.9	8.6911	10.4150	49.2157	438.5385	971.1405
-76.047	-10.895	4.5021	6.5047	74.7512	486.4484	720.4178
-76.814	-10.884	5.8321	8.1901	13.5743	388.4224	577.9619
-77.197	-10.878	8.5923	11.4248	2.0647	315.4594	347.4367
-77.58	-10.871	15.9591	22.0573	6.0942	22.6942	97.8673
-55.826	-10.815	25.4086	26.4549	30.6153	924.2596	766.4023
-58.361	-10.727	24.5713	25.8496	34.6096	954.1230	910.4923
-60.932	-11.046	23.6663	25.0103	52.2112	957.7150	989.8458
-63.559	-11.131	23.8680	25.2555	76.8647	792.5523	958.9098
-66.227	-10.977	26.1707	27.7307	77.4331	757.5686	900.2236
-73.158	-11.029	24.5884	25.9522	161.7302	676.7706	2134.2302
-75.087	-11.016	18.5256	20.0990	215.7645	684.4925	1980.7222
-75.471	-11.011	13.7667	15.5104	104.6754	486.8049	1982.8203
-75.856	-11.007	5.5470	7.2936	67.8721	474.1262	581.5673
-77.008	-10.99	9.8900	12.6498	3.1200	297.4017	394.1958
-77.391	-10.984	15.1741	20.2483	2.6639	55.0987	46.0848
-56.356	-10.949	24.8220	25.8864	29.4734	929.8824	794.5832
-58.806	-11.071	23.8822	25.3303	37.6858	938.6599	886.1459
-65.27	-11.066	25.9502	27.6200	69.1826	759.0402	908.9553
-66.034	-11.082	26.2248	27.8578	76.6650	756.3300	887.8144
-66.416	-11.089	25.9293	27.5704	89.7567	751.3050	928.9652
-72.966	-11.139	24.4965	25.8908	165.8413	701.7653	2136.0853
-73.738	-11.136	23.7222	25.0786	158.9619	647.7728	2201.6118
-74.124	-11.133	21.8934	23.3197	166.8607	669.9950	2199.4158
-74.51	-11.13	21.5056	22.9571	200.3072	697.2075	2240.8417
-74.895	-11.127	19.8091	21.3327	241.8342	734.6434	2162.5685
-75.28	-11.123	17.8324	19.4832	176.8223	638.1910	2105.5621
-75.665	-11.118	6.8617	8.5223	61.5750	439.8950	656.5632
-75.954	-11.169	4.8193	6.9288	62.7570	438.2099	649.0040
-76.818	-11.102	2.8418	5.5871	12.7093	397.3738	501.1322
-77.201	-11.096	14.7510	19.0939	1.8536	88.6036	96.2530
-56.89	-11.082	24.4835	25.7455	28.2803	963.1163	801.0960
-58.351	-10.94	24.4604	25.8448	34.2753	949.4050	888.7066
-66.223	-11.194	26.1181	27.7600	84.5893	746.9132	965.3346
-66.605	-11.201	25.6635	27.3858	101.2709	743.6321	997.0940
-73.159	-11.248	24.3632	25.7432	166.9238	689.6788	2190.1629
-73.546	-11.246	24.2145	25.5531	146.6570	646.5421	2244.8019
-73.932	-11.244	22.1869	23.5916	166.7020	674.3841	2185.5834
-74.318	-11.241	22.3156	23.7349	169.0779	642.6501	2294.9100
-75.089	-11.234	11.1725	12.7147	90.6302	467.5854	725.1174
-75.474	-11.23	11.8737	13.6374	91.5987	435.5057	1700.5103
-76.628	-11.214	2.9062	5.5953	18.9700	410.7317	601.9843
-77.011	-11.208	12.3761	15.6816	0.4750	205.2350	261.9430
-54.921	-11.081	24.7694	25.8837	18.7321	911.7873	772.2335
-65.265	-11.283	25.8595	27.5587	63.3674	748.6846	925.7591
-66.412	-11.307	25.8348	27.5516	98.3990	736.4391	1013.8686
-66.795	-11.314	25.3872	27.2025	110.7252	732.1755	1061.5035
-72.966	-11.358	24.4184	25.8197	173.0613	712.1788	2213.0550
-73.739	-11.354	21.9085	23.3120	170.3903	674.1210	2135.1485
-74.125	-11.352	21.9529	23.4298	163.2496	661.1983	2238.3455
-74.897	-11.345	12.9752	14.4710	143.5812	537.6299	888.8687
-75.283	-11.341	14.6791	16.4500	124.3201	525.9652	2136.9376
-75.668	-11.337	8.5340	10.5311	33.8311	334.9639	625.6348
-76.821	-11.32	9.8607	12.8896	2.6678	266.2648	533.1697
-77.205	-11.314	14.8178	20.5079	3.0414	49.3907	26.8816
-58.342	-11.153	24.2584	25.7480	33.9196	943.8321	895.3443
-58.332	-11.365	24.0107	25.5905	34.0694	945.1406	908.8877
